"","real","predict"
"21527",0,0.0893204259087164
"35841",0,0.120779623559353
"3169",0,0.0822225030785749
"61508",0,0.048698338519168
"65326",0,0.113857937761483
"61820",0,0.129284562070201
"39717",0,0.140325080579143
"20522",1,0.11463215774553
"28731",0,0.0500255943831622
"63156",0,0.0526554391996916
"13180",0,0.0654457290023951
"63014",0,0.159454285922615
"21792",0,0.0948551083896116
"53315",0,0.0194417642092531
"58750",0,0.14484629160931
"64301",1,0.110097643388309
"23981",0,0.16032879105853
"56873",0,0.0934091943534156
"57229",0,0.3333958952525
"47183",0,0.159281574863536
"25118",0,0.0867563143486954
"1824",0,0.0707873841993062
"60680",1,0.0516345501559491
"50765",0,0.105160419803322
"25030",0,0.0544885518590422
"35913",0,0.030629609830411
"61689",0,0.0578002507298086
"13667",0,0.0749916411883248
"17344",0,0.131322123204085
"29894",0,0.13842866328691
"50166",0,0.177660286869669
"10735",0,0.164754468311171
"71736",0,0.0689734645630294
"59884",1,0.0735181613785957
"48573",0,0.258261621344035
"29283",0,0.0210502160225467
"52240",0,0.0808641079120288
"6182",0,0.0444679410375838
"68496",0,0.114998980502792
"37611",0,0.0546842873903668
"71021",0,0.0594792756558089
"6654",0,0.0628215381392528
"28553",0,0.107886746205559
"72518",0,0.0663268426378691
"20164",0,0.0792946957093498
"2482",0,0.0677504334377686
"24056",0,0.0452153371632239
"16897",1,0.0734873121504201
"59251",0,0.20430077828432
"21547",0,0.0475556066922673
"21763",0,0.111297611541822
"71599",0,0.0644217847435837
"71416",0,0.0623174770049195
"18662",0,0.0209289866877772
"61942",0,0.0825143592265916
"59100",0,0.134630498150282
"22122",0,0.159892313667607
"6188",0,0.0706986884712216
"13489",0,0.0799068921995423
"12025",0,0.0702100040409614
"32997",0,0.034077680567139
"9534",0,0.0720037806867768
"37863",0,0.227618645933401
"5031",0,0.0273599845454256
"62173",0,0.0283463208707585
"18848",0,0.0671159910917526
"2406",0,0.0536485878109386
"30767",0,0.0490951876293845
"35466",1,0.0297153976964974
"15996",0,0.051558097686089
"59335",0,0.317076545678122
"33981",1,0.124115864814021
"25467",0,0.110857352223361
"56377",0,0.0422321907600939
"52195",0,0.12127289964407
"55781",0,0.0216178264963925
"21322",0,0.140958241291258
"3026",0,0.064970733779888
"52122",0,0.220103119334952
"41481",0,0.168322614306316
"13988",0,0.0359106211762601
"69964",0,0.0652909018958974
"72810",0,0.0961490787210263
"29160",0,0.0212419150819236
"42830",0,0.0982205573268067
"34803",0,0.0569330833368854
"44757",0,0.0479272026758094
"17123",0,0.0584803495843036
"6457",0,0.10984608674117
"14070",0,0.09262159738998
"30967",0,0.0295579959536161
"37050",0,0.0887478312268652
"60212",1,0.180533292937051
"69880",0,0.0712182084874183
"45274",0,0.0366634513962656
"2916",0,0.0774342172962438
"23641",0,0.137403516142078
"11835",0,0.0421739998064432
"67828",0,0.0331410988506864
"60880",0,0.145505290122339
"70628",0,0.0841242315281361
"18810",0,0.135439335366774
"22130",0,0.153717558738872
"47751",0,0.0980329286398559
"14756",0,0.198385242808518
"28601",0,0.149689943748701
"63700",0,0.0978539481241905
"16675",0,0.0469433012819238
"3389",1,0.0339636770111198
"71868",0,0.0466894272001366
"13447",0,0.0645902531974745
"38267",0,0.171464105206642
"30382",0,0.0573507220722368
"53019",0,0.039154532316043
"21944",0,0.208497911398233
"28134",0,0.0719780192856647
"31726",0,0.0212270036408977
"13373",0,0.0482415644987214
"71098",0,0.0716255550830961
"6588",0,0.230629916433687
"7429",0,0.137723968874661
"370",0,0.0818079030789732
"57969",0,0.0456018819885767
"47313",0,0.361228118943995
"67225",0,0.26839567281902
"68634",0,0.094347737847391
"49171",0,0.0616720919197712
"57281",1,0.191923938996868
"21695",0,0.0267776607189837
"20753",0,0.0700835901926745
"6693",0,0.0839128849121233
"49826",0,0.217208954262599
"52604",0,0.251370234338747
"46141",0,0.0485674623710999
"47905",0,0.059101522903912
"7667",0,0.0617790578190399
"68328",0,0.0350664766060636
"33787",0,0.102987687703864
"30688",1,0.39087403396033
"63594",1,0.0874000141742336
"70583",0,0.0429135832806925
"10766",0,0.0843741479254999
"29742",0,0.0261429626248392
"35423",1,0.0414498290005541
"38459",0,0.153311648383785
"50033",0,0.243323282162532
"55264",0,0.0231712635753597
"27592",0,0.106250576560166
"41942",0,0.10182045537074
"51824",0,0.0319284465343738
"44232",0,0.0495421176449547
"47402",1,0.199878999029626
"8833",1,0.132720949010483
"13684",1,0.158737142997616
"18871",0,0.0605424706762885
"69176",0,0.0710010431634188
"42569",0,0.271837097549883
"26289",0,0.0376704570914544
"46191",0,0.0344638358204126
"45685",0,0.0582527663956163
"24131",0,0.0590667205841983
"70196",0,0.129096102906762
"24821",0,0.0196506922141017
"30935",0,0.0738703033142
"26486",0,0.0981114824623529
"35158",0,0.0834654179102255
"1729",0,0.210971820245714
"41869",0,0.133912326234595
"54282",1,0.0772691306717585
"38507",0,0.131876434396146
"51169",0,0.185816513055624
"9741",0,0.0880793879260317
"51952",0,0.0927369382795398
"11161",0,0.0524130711603571
"40528",0,0.0212052002715929
"19428",0,0.0612565083778286
"17460",0,0.0654536643732424
"6736",0,0.102287739193278
"26955",0,0.0305891235019682
"65751",0,0.177227756605886
"28376",0,0.0349151714721969
"35698",0,0.197138186696735
"52099",0,0.238862725392735
"23214",0,0.369883875007322
"4344",0,0.0323083999350881
"28546",0,0.152991296634178
"65058",0,0.196488700243891
"23432",0,0.145216630047747
"34866",0,0.126937518184616
"31390",0,0.0241367696257525
"43001",0,0.0705851033041594
"28606",0,0.184059347869989
"29892",1,0.111648935966266
"17841",0,0.0667045068107757
"1260",0,0.0463739324428943
"23953",0,0.0636203257287919
"28845",1,0.0759716822199509
"15725",0,0.246690304123305
"64371",0,0.177257966568626
"14095",0,0.0910852854600978
"64006",0,0.0356412123822338
"48417",0,0.111056376330323
"61272",0,0.0814204109854378
"20118",0,0.085612572804459
"61898",0,0.0884406426003105
"62581",0,0.0827016907087725
"30563",0,0.0899964006999186
"37094",0,0.0651817842451478
"41766",0,0.13154083538219
"72834",0,0.0539467804580001
"20373",0,0.0893323984561207
"21393",0,0.0604056849771038
"40332",0,0.0487460213155057
"865",0,0.0423782324578769
"56618",0,0.073832402743827
"34229",0,0.0586519519628245
"70856",0,0.0939881671009095
"58545",0,0.0432950245641111
"26822",0,0.187967736445489
"31779",0,0.206015255676219
"4568",0,0.105723763158337
"22206",0,0.0870589697890218
"55165",0,0.0305574212220675
"40541",0,0.0667960744775629
"60453",0,0.424531233124913
"34162",1,0.069294299586776
"66576",0,0.0924914625586148
"11345",1,0.123258033897206
"68334",0,0.0571375589946957
"64020",0,0.132009909999831
"35507",0,0.113693705994093
"27762",0,0.0965292600268855
"68419",1,0.051696604611239
"4427",0,0.372790745116193
"25135",1,0.179187799173907
"6147",0,0.049551475020715
"64769",0,0.0163068588047588
"47083",0,0.101880449946232
"3448",0,0.0680240231843515
"61778",0,0.0779149581661652
"14688",0,0.0899380415854382
"58442",0,0.125108721205211
"34211",0,0.132997057588293
"33495",0,0.0882451450064807
"36284",0,0.0707869952786622
"68174",0,0.110859185909763
"56283",0,0.0656929052943022
"52564",0,0.189626209296489
"44696",0,0.0499675708715108
"36065",0,0.15080413233866
"58300",0,0.0550515039397977
"34654",0,0.0941497641916659
"15572",0,0.0248833814866338
"72953",0,0.204611174872263
"1360",0,0.0926881477834271
"71234",0,0.0513346418774997
"3985",0,0.0729311791781301
"38162",0,0.15242809635638
"21193",1,0.155896569024325
"23163",1,0.151502663885344
"907",0,0.0734893480763853
"2796",0,0.120625017612239
"7913",1,0.0770571779726505
"16510",1,0.126598637255095
"48862",0,0.128681699607067
"30057",0,0.0693469171042681
"62897",0,0.0950411299092256
"21842",0,0.0415983552377607
"43100",0,0.0745248659162599
"56134",0,0.133385491192848
"63918",0,0.130793895664331
"50556",0,0.0430943656982963
"36118",0,0.033184886669435
"8970",0,0.0420784992518325
"51387",0,0.0358548199537931
"47325",1,0.090358870292108
"47618",0,0.096908665548673
"52391",0,0.100911671865009
"53696",0,0.0200991407134418
"7837",0,0.0939873078862685
"25512",0,0.0416388690332666
"27175",0,0.166453039566507
"53782",0,0.0198421581366907
"63943",0,0.0462483401993408
"56813",0,0.0886535601448253
"46442",1,0.276144819906481
"41926",0,0.054971760280202
"54824",0,0.163082611563918
"15802",1,0.14066822464178
"64600",0,0.0320174150457086
"19585",0,0.0721415740318165
"37073",0,0.113434617683134
"24130",0,0.0824791569645286
"40645",0,0.072309695224755
"14319",0,0.138204145572098
"57667",0,0.0481516779130081
"29459",1,0.0268082633518754
"34023",0,0.067720908843357
"64759",0,0.0316229947794178
"43611",0,0.0684855343373996
"1811",0,0.0676304998842077
"20068",0,0.0614248102456658
"6122",0,0.131232246560247
"13892",0,0.166177455496612
"49228",1,0.153905022910353
"32502",0,0.0734296688115044
"7475",0,0.108293957574456
"19352",0,0.0393139969881005
"16835",0,0.116425815793295
"52497",0,0.0254708779682704
"41874",0,0.276811039272573
"17464",0,0.123875966111161
"54092",0,0.0221513914592655
"70608",0,0.0585144043427344
"54446",0,0.0510089078880779
"12411",0,0.038365344982336
"28474",0,0.0385463915078487
"58402",0,0.201166939333862
"18499",0,0.0221672125351993
"23609",0,0.114907635777798
"29086",0,0.053380324766669
"18677",0,0.0220588962832202
"12625",0,0.0464546560098191
"30405",0,0.0501337124530389
"72240",0,0.0812670185054653
"21233",1,0.145860043044681
"30219",0,0.0623286121117297
"64015",1,0.0665927648997058
"38865",0,0.0298868451991793
"50487",0,0.201732469929752
"43325",0,0.0364786247077252
"15791",0,0.0952241841640478
"22288",0,0.103812090172135
"41538",0,0.124187055555998
"67493",0,0.131491658595993
"67794",0,0.118072967685371
"36168",0,0.104952077995497
"58321",0,0.115220492338929
"49955",0,0.0400819866465222
"25511",0,0.0424792955911946
"53541",0,0.0218056023765351
"53221",0,0.0203306883829244
"58023",1,0.241868053878127
"59042",0,0.108234207153559
"69338",0,0.192695739143909
"65551",0,0.0553617169987475
"34748",0,0.0722462475404088
"32765",0,0.051011669169795
"37481",0,0.0449143903625067
"67860",0,0.0631506344364553
"30917",0,0.0332660103760123
"59799",1,0.0662485844486556
"9940",0,0.200889434806087
"41124",0,0.34464399158556
"4719",1,0.11785023882093
"39343",0,0.100328328054487
"38044",0,0.0953909936456582
"61463",1,0.0583669733057426
"10041",0,0.246392075613069
"54357",0,0.0585826041291217
"45250",0,0.0972825048118159
"34203",0,0.0569047654079583
"49500",1,0.0509638308955199
"3516",0,0.0403253800088572
"66166",0,0.0762531956189075
"31036",0,0.0230412398335924
"50573",0,0.109984642259693
"58369",1,0.0539298451398094
"70042",0,0.0510716889829334
"20571",0,0.0591122159334822
"29970",0,0.0798233316429422
"71956",0,0.0510235553253623
"14789",0,0.0370078479851759
"40814",0,0.0492152536402886
"33246",0,0.0516439299272845
"18022",0,0.0579428743599515
"30692",0,0.0297148555797849
"30725",0,0.0483528211499241
"25312",0,0.0672126450253601
"30658",0,0.0718422980772559
"29666",0,0.0241415032513454
"67299",1,0.0734248691553818
"45671",1,0.146596018941985
"28977",0,0.138648983822843
"41369",0,0.13372248757703
"20309",0,0.159666812183091
"43554",0,0.0645530801403795
"27797",0,0.0602472366130371
"69440",0,0.0644306037661892
"19556",0,0.0321876431760427
"45239",0,0.0898873251105804
"22275",0,0.110792611261362
"21861",0,0.0506856018998038
"19216",0,0.0886484139738561
"70714",0,0.102061969451434
"64826",1,0.270150698768544
"20098",0,0.135881753477129
"48491",0,0.100771090378442
"52936",0,0.0627915133255252
"41537",0,0.0551458041800383
"21530",0,0.0190877043125609
"64251",0,0.0579089619370352
"15746",0,0.118343325396411
"12560",0,0.0576075328253069
"25720",0,0.168675275199769
"47935",0,0.0298248045824738
"63452",0,0.0584137389513703
"10426",0,0.13840699262952
"36101",0,0.0690196779116905
"21222",0,0.025456762742406
"55084",0,0.0282687708383501
"46543",0,0.0455369950512298
"42540",0,0.0281855120062085
"19388",0,0.864322705056114
"27462",1,0.138041507107726
"21206",0,0.0312848777608385
"50154",0,0.0563919999802744
"62394",0,0.130450321345983
"56896",0,0.0887176982953193
"63372",0,0.157609459968399
"60870",0,0.100173205504199
"15707",0,0.0947816246056868
"43728",0,0.413077242217183
"32669",0,0.18958485474373
"34374",0,0.189249266571422
"56125",0,0.0504606218863726
"28737",0,0.084139831578388
"2150",0,0.0169065827511183
"39126",0,0.192432467021919
"22291",1,0.123386450247196
"45832",0,0.0349787991414008
"55161",0,0.0320775746222807
"60852",0,0.182677541861147
"43499",0,0.0972549979209901
"56073",0,0.0510579133346893
"25686",0,0.11194159967223
"32111",0,0.0733335971617124
"10546",0,0.129649003228096
"32491",0,0.0996005302348606
"52825",0,0.236737017828223
"50118",0,0.12006598869356
"62250",0,0.0747724537749854
"14611",0,0.112789187813446
"985",0,0.0304354523297764
"11742",0,0.166221712702729
"23047",0,0.129121024409066
"72401",0,0.0246002126471288
"65316",0,0.0577721205716771
"42964",0,0.0313760285970134
"45906",0,0.0502271889524361
"52070",0,0.102485075783891
"28272",0,0.0627226806276553
"31052",0,0.0254770134107929
"8148",0,0.143675892039699
"60434",0,0.10138456829625
"72819",0,0.117864382022006
"44682",0,0.0314241474346116
"51859",1,0.173243155543979
"12519",0,0.0625771340889942
"38828",0,0.0526444959571893
"17040",0,0.0891518830536281
"21860",0,0.0823614723680984
"44228",0,0.249849096292952
"12042",0,0.0426368783060486
"45389",0,0.22689126710655
"30782",0,0.0834243821061067
"26204",0,0.0160431544805866
"7671",0,0.0519051281014011
"45307",0,0.259113170665122
"66819",0,0.0492587947624332
"18780",0,0.0523772590641629
"63163",0,0.0299764931308971
"66504",0,0.0552409366934478
"50225",0,0.0834348479664672
"27247",0,0.085072746870494
"36701",0,0.13347622238352
"13167",1,0.221089647811526
"21573",0,0.171163852666773
"71300",0,0.0638128188177087
"64881",0,0.103371034936859
"37263",0,0.0702096358765654
"6611",0,0.0680749576960037
"8925",0,0.10937896998779
"55553",0,0.0242946537058203
"18461",0,0.084002006008223
"39693",0,0.164331528434397
"50764",0,0.12790100203123
"70197",1,0.103884435908574
"5973",1,0.129189707302172
"72131",0,0.104655766403737
"8300",0,0.133897398040491
"33329",0,0.0717975510038636
"65716",0,0.0983201453746636
"38921",0,0.0495888197907593
"39046",0,0.126673967515696
"178",0,0.0307824665746652
"60093",0,0.109731946609795
"29444",0,0.0372700871061254
"1787",1,0.214068669837548
"53223",0,0.0207768163434919
"40964",1,0.138022569196932
"66046",0,0.0454128630616482
"72065",0,0.0373589269676518
"8451",0,0.149821272586299
"48256",0,0.0360712225206831
"39647",0,0.039756201093816
"62514",0,0.0530361903061955
"34262",0,0.0616070280489036
"33268",0,0.0692986156552859
"61360",0,0.0480587749434229
"60192",0,0.0879314911358253
"27106",0,0.0973326604462
"23480",1,0.177687851875229
"33520",0,0.0535365474043095
"62660",0,0.0502244048277721
"11311",0,0.142103538726897
"60449",0,0.119989197480404
"33144",0,0.0399417807890901
"37953",0,0.21290616971085
"8283",0,0.171331465604334
"50400",0,0.14214867735296
"29456",0,0.0375409577156738
"42509",0,0.122303940904215
"18449",0,0.021653434722132
"42408",0,0.219110478992133
"29269",0,0.0229480795631107
"37872",1,0.0800357921878758
"69265",0,0.0537891915661425
"52318",0,0.117234951573632
"72676",0,0.0527150246101641
"30678",0,0.0956960839381855
"19086",0,0.106206147481583
"23021",0,0.0628321506357952
"32691",0,0.0727125593567544
"46078",0,0.0808785306472565
"23212",0,0.282997170279755
"22721",0,0.0379935449066436
"50905",1,0.0806265817737682
"459",0,0.0606931361887455
"60051",0,0.0460192009996854
"53379",0,0.0186391900048138
"24202",0,0.0599385132196465
"61053",1,0.186433585593218
"10208",1,0.27302622034099
"59463",0,0.0780265952700586
"44057",0,0.119728992343313
"62681",0,0.0545877283902932
"46868",0,0.088075271603479
"40906",1,0.133675448705197
"24039",0,0.114281277162218
"4125",0,0.0723964763752449
"50234",0,0.052585035363361
"21425",0,0.0399494102253259
"38914",0,0.194503135542909
"48074",0,0.118220659968547
"6680",0,0.143663314701372
"10298",0,0.0269897491683638
"48648",0,0.0719400229347521
"31795",0,0.118029055595113
"7752",0,0.142268325217833
"17505",0,0.142779255420743
"60722",0,0.197447321442525
"52080",0,0.0328903476106552
"43203",0,0.134423831989604
"34964",0,0.0820932389951571
"63543",0,0.153401583305877
"31487",0,0.0411397972040456
"31065",0,0.0236352419752586
"64079",1,0.0467497134089482
"4059",0,0.12254547110791
"45933",0,0.0583042962162912
"70877",0,0.104518726771443
"21656",0,0.0742033223428815
"71287",0,0.147134733559413
"37782",0,0.108013860072043
"18299",0,0.107663359517121
"56623",0,0.0812759663138565
"10932",0,0.135671595082367
"58149",0,0.157803546180307
"41394",1,0.181736222466901
"44894",0,0.0442874075031292
"26811",0,0.218259224544249
"36823",0,0.0694583730543203
"9551",0,0.113252603311305
"56419",0,0.244483739749558
"381",0,0.0146431423641766
"34663",0,0.164441026274352
"21907",1,0.106491597048741
"53663",0,0.0201362734585665
"42710",0,0.0395690888133685
"52641",0,0.109993688443562
"24413",0,0.0340752834414793
"16782",0,0.0500872795096642
"29712",0,0.0270000060023915
"5731",0,0.171354478846353
"21867",0,0.0428791176387612
"50028",0,0.0698533600044265
"39684",0,0.170307744839968
"68753",0,0.0331044837585516
"50590",0,0.0267166494828052
"70581",0,0.0631442904990452
"60728",1,0.190514212843891
"28270",1,0.0715390328492982
"3946",0,0.0915384000709679
"44892",0,0.0409927655672349
"68576",0,0.0805846275713213
"50260",0,0.0768613101871242
"68702",0,0.0579450836266716
"54394",0,0.0353583955128354
"56940",0,0.0967176573676317
"45494",0,0.139774965819341
"68389",0,0.0387011739223547
"42139",0,0.0874733485126993
"33401",1,0.0616445880771707
"55298",0,0.0202443730812961
"44450",0,0.0815730900160984
"51543",0,0.0605530005087507
"71125",0,0.0770862843155058
"41392",0,0.0649756206567
"62626",0,0.0439337852826669
"39334",0,0.114115852818291
"59109",0,0.0546281034996906
"61419",0,0.0410314719080652
"1368",0,0.0327574329941516
"66791",0,0.16759743364342
"8296",0,0.202535022375331
"36379",0,0.0892353288966342
"25549",0,0.167819028661927
"31810",0,0.0864359749585089
"72796",0,0.0841062900058771
"8474",0,0.0352796464892304
"37262",0,0.0788169162835354
"18675",0,0.0211527907070352
"68729",0,0.0540985618645484
"72801",0,0.0536018447055389
"36160",1,0.102858012483541
"19787",0,0.0824527175973808
"69420",0,0.27947296155304
"66465",0,0.084821849405389
"60044",0,0.0724319656892461
"69567",0,0.0728227456105417
"56190",0,0.0362146045770226
"22331",0,0.158837669929518
"629",0,0.121698957242078
"26294",0,0.105206486790383
"1225",0,0.0651217286480033
"13225",0,0.0547795322127752
"69359",0,0.0781727434210092
"62276",1,0.120019600098685
"51640",0,0.260806211625265
"3762",0,0.0547311517683495
"3884",0,0.0323483299667187
"47446",0,0.153889149547961
"50668",0,0.198700753133252
"60686",0,0.022046451346246
"9875",0,0.0609693149006549
"4994",0,0.0529629389366881
"40256",0,0.0655003200768998
"57829",0,0.046673916904426
"33535",0,0.0447593374508244
"16750",0,0.0364562101224579
"8046",0,0.0491956308592462
"18101",0,0.114357063869006
"64145",0,0.0377222955322976
"27217",0,0.0773474532643501
"50877",0,0.0646579472347772
"6675",1,0.286289844161058
"66721",0,0.126258237325806
"26525",0,0.0560755598029631
"50868",0,0.0648632450515225
"20395",0,0.0602449000622741
"24889",0,0.121673155339471
"21003",0,0.159344582869646
"30108",1,0.117848384670452
"34238",0,0.0911114520137999
"19598",0,0.0803670343179828
"61622",0,0.0481207749595434
"6699",0,0.10241675377481
"46658",0,0.0640828456547877
"1033",1,0.0443598472370697
"65279",0,0.0532836243520447
"33581",0,0.0744700942842901
"30086",0,0.0863534386034402
"62743",0,0.259765499777024
"27848",0,0.160197677221254
"43463",0,0.0301586013551496
"46994",0,0.175877889048207
"25255",0,0.047388798113779
"28433",0,0.0693273697368876
"52268",1,0.0783890505746674
"3312",0,0.110078560891494
"38451",0,0.143816773242965
"70782",0,0.0620888792746979
"47961",0,0.0163285222238481
"63408",1,0.161297974238854
"46426",0,0.0742255047722677
"61333",1,0.124762288778498
"67165",0,0.065117466565031
"51683",1,0.105269193171601
"56676",0,0.0248004068514025
"50625",0,0.0603505026035844
"41785",0,0.122471619834569
"11892",0,0.10224582779332
"4070",0,0.196641019574258
"60108",0,0.121160905058585
"48883",0,0.0631969469039655
"43931",1,0.0877291053563601
"65187",1,0.0696237012915425
"8885",1,0.099991993340341
"41338",0,0.0771205064599879
"26707",0,0.0742870577034646
"65240",0,0.165181269494018
"68500",0,0.0632150483923997
"45614",0,0.376493115450901
"10245",0,0.0353349791232141
"47092",0,0.0563889133718405
"10055",0,0.119410742316272
"27367",0,0.0482296671069168
"25706",0,0.0782891046613309
"1375",0,0.0191553629273018
"71655",0,0.113189435781127
"8407",0,0.135768951891503
"49299",0,0.0695245402734858
"28715",0,0.0342403932158086
"70737",1,0.15787522040591
"9063",0,0.105175713673377
"9846",0,0.166258300801524
"3972",0,0.197477911872339
"59953",0,0.06140542419272
"32249",0,0.0282383202187637
"36901",0,0.161419191126212
"18452",0,0.0267963676119557
"39247",0,0.0383911117422534
"69608",0,0.0434486630792291
"47837",1,0.14116750662018
"36383",0,0.164996221424186
"41634",0,0.113263368046381
"71110",0,0.0462786457228441
"40607",0,0.162879258920451
"45838",0,0.0837706130560697
"67800",0,0.111476516446106
"34852",0,0.0961371757479717
"38878",0,0.029002406339626
"49505",1,0.188064327868982
"50446",0,0.0480713526344066
"71904",0,0.0686451692247616
"45279",0,0.0417313950843308
"51841",0,0.266164339981612
"12993",0,0.0252268561021066
"55849",0,0.018125236657054
"54006",0,0.0238901809384427
"56666",0,0.0367445811991272
"29385",0,0.0286189931664952
"35043",0,0.123165353143479
"11551",0,0.0280984623379499
"6901",0,0.0747727913357557
"26576",1,0.327559280576167
"69437",0,0.0728852602094383
"2411",0,0.112229873387226
"21886",0,0.212809318953438
"45073",0,0.110119107114795
"4398",0,0.029661363717672
"64522",0,0.014326977542621
"25136",0,0.0872858167463827
"38242",0,0.108352351993084
"27093",0,0.122861953111966
"48447",0,0.051314283981221
"41041",0,0.0533100416667977
"20874",0,0.145758412264791
"63574",1,0.0699850951525873
"70613",0,0.101342791395688
"63738",0,0.0460829374367012
"17342",0,0.159039641401577
"54565",0,0.0325215643659398
"25283",0,0.0789017800634995
"39512",0,0.0544627519833618
"45538",0,0.0247761920092639
"44196",0,0.123514255223212
"50042",0,0.0279528829852835
"32237",0,0.0244280799359586
"35750",0,0.283800108826267
"3783",1,0.182999274898604
"32707",0,0.0815814072518035
"65022",0,0.0481028005750108
"46420",0,0.0643317741408783
"58779",0,0.0596750191374217
"25673",0,0.187294217235781
"58604",0,0.127024751785986
"36969",0,0.129830151957852
"20536",0,0.0635412567375829
"53659",0,0.0202692849670041
"47760",0,0.0649391194309677
"27437",0,0.175650538355917
"45833",0,0.05819177699247
"26029",0,0.145459404169501
"3980",1,0.14642838434648
"33018",0,0.0375535291085416
"71231",0,0.116913546324599
"32156",0,0.0316383431925392
"43129",1,0.278160197431685
"29488",0,0.0370024334095779
"43729",0,0.0783601076752848
"39435",0,0.0595952143233037
"17774",0,0.0869204473565916
"71378",0,0.0440626995032685
"64725",0,0.0420585159305756
"2588",0,0.0440713176022911
"64597",0,0.017251775649961
"30158",0,0.0434142172304243
"50332",0,0.0312792025580752
"58183",0,0.0521433552691196
"17445",0,0.126373637031416
"45462",1,0.124178865431679
"11674",0,0.0962572121711344
"26749",0,0.0987816647310453
"6489",0,0.137502564598853
"35906",0,0.24504890309193
"17188",0,0.107063367562917
"66279",0,0.0683213879041961
"2269",0,0.0361181235094008
"43808",0,0.123082384828468
"45934",0,0.0781583403923595
"37189",0,0.0546344319284506
"72005",0,0.109269461877027
"43973",0,0.151898642053839
"7698",0,0.0514751010945163
"52003",0,0.0697902208783764
"50005",0,0.0424475768816666
"30816",0,0.0263276976619345
"43818",0,0.10786598255776
"51960",0,0.149718509115192
"58037",0,0.424619426872039
"20105",0,0.0878469479164032
"46019",0,0.0583952330016368
"36241",0,0.0543456574825992
"31690",0,0.0207086718633036
"1074",0,0.0630550002282893
"44575",0,0.0350766840219851
"57295",0,0.240264467689584
"4348",0,0.14816462326158
"50983",0,0.140967203145462
"36326",0,0.291216967192968
"53435",0,0.0227169743252502
"38375",1,0.169507335151808
"59682",0,0.0692808295871453
"51961",0,0.288169450739058
"41333",0,0.103792575551709
"32239",0,0.034533316080132
"71011",0,0.0488252926148078
"35968",0,0.118246070149202
"66832",0,0.0445134938694553
"6094",1,0.173733925160277
"11235",0,0.105478459592726
"47074",0,0.0526898527661807
"2188",0,0.0395308391006992
"1969",1,0.100317021255704
"13062",0,0.117689837341966
"68988",0,0.064682141343894
"13395",0,0.16208014515786
"66700",0,0.0850623998497101
"43507",0,0.0896480252480315
"61493",0,0.135080834486405
"5397",0,0.0467538529762716
"54600",0,0.0358668459048009
"5929",0,0.150544071533451
"56270",0,0.0883717339074937
"18762",0,0.136900429395813
"2490",0,0.0510368945019352
"52233",0,0.0208792283879792
"63001",0,0.368100525349607
"31776",0,0.169440549845655
"22183",0,0.184800685134436
"26654",0,0.054022957133031
"66359",0,0.0993134009496582
"45099",0,0.0627133634292798
"16776",0,0.0280931137355887
"44081",0,0.0861834356057851
"7943",1,0.101050055852885
"59326",0,0.316706662632152
"50621",0,0.15426129249968
"13890",0,0.102666065158816
"33150",0,0.0685264208716259
"51804",0,0.0412279598995482
"70517",0,0.0619075209217803
"10451",0,0.0953564748201204
"68689",0,0.0244367821923974
"14945",0,0.239729287293795
"11577",0,0.0802269031679152
"19055",0,0.0487267662990465
"51537",0,0.153363304454513
"57549",1,0.103628963278454
"26859",0,0.142335186449821
"16862",0,0.120683721192775
"57077",0,0.244457900109936
"14414",0,0.111917425992118
"49105",0,0.0668358336295146
"70642",0,0.0981735587511935
"27420",1,0.0331704019103633
"33410",0,0.152632471714234
"38001",0,0.0876719671333188
"41139",0,0.105610941778774
"42849",0,0.154065331661543
"32624",0,0.0483482599871784
"8102",0,0.0576334847819067
"69249",0,0.0576985612649651
"18813",0,0.0757658348499422
"54686",0,0.0539098441083999
"41066",0,0.0915067931325149
"837",0,0.0409194748295152
"64478",0,0.0937694012057027
"18928",0,0.0453792250638898
"52387",0,0.0807058397539237
"48233",0,0.269651051541794
"45660",0,0.0785426189492401
"5257",0,0.0420989245787531
"54578",0,0.028759865563935
"33653",0,0.0534377216879511
"44947",0,0.0812914922997806
"48360",0,0.269611354958063
"70121",0,0.0965718189470235
"71661",0,0.04145536652638
"67212",0,0.0639903528459811
"1154",0,0.0184624060983205
"9240",0,0.0675763973736668
"67220",0,0.0253251253105636
"10959",0,0.0843892073544087
"28300",0,0.0384812669029718
"41435",0,0.0403161428711522
"12484",0,0.164509157929428
"63541",0,0.0878299894645581
"47676",0,0.266949113646912
"18957",0,0.165431438257029
"37311",0,0.145304674669574
"68757",0,0.0624504350590493
"24871",0,0.0704323165066227
"28591",0,0.113413222632137
"4069",0,0.211045956273264
"45579",0,0.0297547868720853
"900",0,0.0314585144319232
"5103",0,0.0577149476055255
"34471",0,0.0624032414182907
"9590",0,0.0651355180756907
"12611",0,0.0486562311427839
"64630",0,0.0620144079865538
"55357",0,0.022658684437201
"34080",0,0.0598969789867569
"24073",0,0.0311978920557662
"35197",0,0.0616474609085096
"14254",0,0.194856108667112
"339",0,0.00905957425283905
"13020",0,0.205747914490182
"59069",0,0.144320982561853
"15906",0,0.0685998073862839
"29901",0,0.125647810153965
"55370",0,0.0229616623898145
"44833",0,0.0954266812587558
"31313",0,0.0220929773075994
"42647",0,0.0693108536626156
"17914",0,0.0518310709369999
"43350",0,0.22439555887538
"68240",0,0.0457722401690026
