id,y_real,y_pred
44928,0,0.01
17485,0,0.016
22123,0,0.162
31894,0,0.058
59357,1,0.056
58291,0,0.134
5183,0,0.028
25522,0,0.016
31898,0,0.022
35378,0,0.178
38869,0,0.004
37761,0,0.03
51618,0,0.09
16061,0,0.002
23617,0,0.222
53402,0,0
66337,0,0.226
47293,0,0.024
12535,0,0.082
44751,0,0
10047,0,0.42
41334,0,0.11
66314,0,0.044
5902,0,0.024
47685,0,0.03
4854,0,0.074
69130,0,0.112
32313,0,0.012
11715,0,0.004
48013,0,0.092
45779,1,0.09
53878,0,0.004
39721,0,0.064
23955,0,0.024
6039,1,0.042
45874,0,0.002
30594,0,0.014
15805,1,0.022
48051,0,0.05
69405,1,0.586
45163,0,0.048
3086,0,0.078
7827,0,0.002
64082,0,0.038
65269,0,0.05
30263,0,0.002
69736,0,0.008
62698,0,0.006
38591,0,0.008
40524,0,0.038
57606,0,0.004
6191,1,0.104
35545,0,0.002
42100,0,0.014
62149,0,0.008
52285,0,0.228
66657,1,0.942
49477,0,0.026
58041,0,0.048
63107,0,0.018
56083,1,0.91
49987,0,0
10199,0,0.228
51250,0,0.004
63856,0,0.068
31973,0,0.094
32271,0,0
71802,0,0.032
44048,1,0.124
11493,0,0.03
36504,0,0.03
71670,0,0.048
69942,0,0.032
37903,1,0.008
65611,0,0.032
49556,1,0.01
65506,0,0.094
51779,0,0.002
13317,0,0.076
12117,0,0.026
22488,0,0.102
8834,0,0.082
33431,0,0.248
29417,0,0.004
7384,0,0.046
29989,0,0.024
48877,0,0.018
53771,0,0
72375,0,0.01
17615,0,0.11
60988,1,0.294
6398,0,0.042
13440,0,0.022
8810,0,0.28
56310,0,0.016
49979,0,0.014
54841,0,0.002
45093,0,0.002
29529,0,0
18012,0,0.022
6927,0,0.01
45209,0,0.022
26732,0,0.004
38728,0,0.018
63639,0,0.114
23548,1,0.01
51124,0,0.054
59337,0,0
48364,1,0.04
57023,0,0.044
131,0,0.04
20147,0,0.058
33846,1,0.004
26153,0,0.146
48825,0,0.146
13745,1,0.118
8565,0,0
8280,0,0.064
21187,0,0.088
36468,0,0
41688,0,0.048
27130,0,0.626
37760,0,0.016
10251,0,0.118
55513,0,0
14031,0,0.068
29927,0,0.126
49905,0,0.104
32164,0,0.272
22980,0,0
57486,0,0.012
66525,0,0.016
34901,1,0.048
43182,0,0.034
6683,0,0.136
3588,0,0.032
71196,1,0.05
26560,0,0.042
52129,0,0.002
5067,0,0.016
52007,1,0.004
12602,0,0.108
50655,0,0.006
42942,1,0.158
47090,0,0.27
58176,0,0.002
58177,0,0.26
72818,1,0.116
22082,0,0.172
64764,0,0.006
61415,0,0.036
1566,0,0.364
71949,0,0.008
51288,0,0.036
51930,0,0.074
65326,0,0.068
23126,0,0.048
52927,0,0.056
50761,0,0.166
62121,1,0.826
30307,0,0.046
71712,0,0.008
21046,0,0.012
881,0,0.006
34692,0,0.01
6128,0,0.112
41547,0,0.01
44694,0,0.012
67178,0,0.024
17164,0,0.01
28215,0,0.022
57848,0,0.032
12469,0,0.082
31799,0,0.07
59050,0,0.334
53268,0,0.014
34625,0,0.01
37427,0,0.046
40273,0,0.052
37529,0,0.142
60735,0,0.128
57149,0,0.062
63787,0,0.13
18875,0,0
62718,1,0.014
40328,0,0.002
24944,0,0.032
36784,0,0.066
49801,0,0.068
67454,0,0.016
63372,0,0.118
6583,0,0.3
6258,0,0.108
19423,0,0.002
5753,0,0.218
22229,0,0.104
70914,0,0.002
17813,0,0.072
18483,0,0.036
21641,0,0.056
65753,1,0.082
56012,0,0.018
59721,0,0.052
72291,1,0.016
248,0,0.036
34584,1,0.054
3195,0,0.012
34432,0,0.106
53399,0,0
32773,1,0.046
43379,0,0.196
46085,0,0.32
65638,0,0.012
16180,0,0.284
38986,1,0.012
43866,0,0.004
64527,0,0.014
34951,1,0.036
1660,0,0.288
50808,0,0.154
9557,0,0.098
60920,0,0.01
72809,0,0.008
55759,0,0.002
20854,0,0.028
58862,0,0.39
69595,1,0.808
52462,0,0.19
7896,1,0.02
35186,0,0.03
19676,0,0.01
2084,0,0.03
71724,0,0.088
66098,0,0.008
16736,0,0.004
36948,0,0.002
54663,0,0
32537,0,0.06
14774,0,0.086
6957,0,0.146
54777,0,0.022
40276,0,0.14
69688,0,0.054
22945,0,0.022
43655,0,0.008
17790,0,0.022
1059,1,0.764
20366,0,0.032
1852,0,0
37908,0,0.056
37106,1,0
17619,0,0.264
64016,1,0.876
52155,0,0.07
55201,0,0.042
31834,0,0.208
70551,0,0.04
16065,0,0.008
59889,0,0.014
69457,1,0.144
29758,0,0
42426,0,0.118
33084,0,0.228
65948,0,0.194
62468,0,0.19
35231,1,0.042
67500,0,0.062
18997,1,0.426
29479,1,0
46652,0,0.022
12906,0,0.078
45909,0,0.002
19554,0,0.058
5134,0,0.016
3459,0,0.004
35053,0,0.032
36546,1,0.208
38396,0,0.02
55775,0,0.004
5676,0,0.032
31020,0,0.002
5889,0,0.008
25539,0,0.034
26389,0,0.22
48672,0,0.04
51666,0,0.132
60744,0,0.038
38027,0,0.13
55875,0,0
31252,0,0.046
52527,0,0.024
46231,0,0.02
61393,0,0.018
70521,0,0.028
10754,0,0.148
42655,0,0.112
31647,0,0.002
19395,0,0.004
55105,0,0.006
12543,0,0.09
18401,0,0.002
66932,0,0.026
50869,0,0.064
4071,0,0.022
35581,0,0.048
37078,0,0.026
56615,0,0.006
24709,0,0.444
2158,0,0.042
18944,0,0.006
41965,0,0.066
38595,1,0.208
56411,0,0.012
63120,0,0.404
47252,0,0.05
64782,0,0.188
61635,0,0.172
52194,0,0.134
31343,0,0
70943,1,0.722
72443,0,0.002
70924,0,0.002
53568,0,0.002
16203,0,0.024
28409,0,0.024
60978,0,0.466
61504,0,0.018
72502,0,0.038
65362,0,0.01
27359,0,0.08
18998,0,0.056
37124,0,0.02
9219,0,0.064
39868,0,0.516
60390,1,0.916
27335,0,0.004
50863,0,0.002
20007,0,0.012
50889,0,0.012
36761,0,0.054
11141,0,0.054
40248,0,0.038
37703,0,0
42350,0,0.012
56969,0,0.002
41197,0,0.01
23784,0,0.046
58572,0,0.918
42151,0,0.028
9024,0,0.022
684,0,0.028
34289,0,0.092
58770,0,0.012
21789,0,0.07
5478,0,0.008
65000,0,0.038
3752,0,0.112
49381,0,0.064
60165,0,0.01
19468,0,0.006
51225,0,0.002
25517,0,0.032
67994,0,0.034
14576,0,0.198
22446,0,0
10779,0,0
54245,0,0.014
63396,0,0.054
57401,1,0.828
57252,0,0.054
31908,0,0.002
9723,0,0.028
16737,0,0.036
22352,0,0.184
22951,1,0.082
15545,0,0.006
44451,0,0.09
21453,0,0.012
28335,0,0.052
18840,0,0.07
69054,0,0.01
60940,1,0.762
11860,0,0.03
26609,0,0.39
32682,0,0.14
55871,0,0
32995,0,0.256
23682,0,0.004
20531,1,0.03
71240,0,0.138
28483,0,0.026
66910,0,0.006
38277,0,0.06
61307,0,0.002
46082,0,0.016
37586,0,0.04
63407,0,0.022
6249,0,0.932
66175,1,0.05
49011,0,0.032
46524,1,0.088
59082,1,0.056
12383,0,0.014
24442,0,0.008
51018,0,0.002
58942,0,0.16
8202,0,0
17082,0,0.04
62024,0,0.056
47692,0,0.002
13185,1,0.358
33341,0,0.3
41303,0,0.006
32601,0,0.058
64750,0,0.006
36646,1,0.2
50480,0,0.032
17927,0,0.006
33697,0,0.008
13573,0,0.048
49184,1,0.026
17307,0,0.022
63258,0,0.198
28186,0,0.268
12972,0,0.004
55748,0,0
48652,0,0.286
3813,0,0.062
60467,0,0.13
10431,0,0.046
19733,0,0.06
51611,0,0.024
46645,0,0.056
883,1,0.004
31302,0,0.004
25598,0,0.03
36153,1,0.462
12245,0,0
57478,0,0.034
60038,0,0.058
29196,0,0.002
45629,0,0.014
29125,0,0
20504,0,0.148
69272,0,0.03
28615,0,0.138
13204,0,0.006
68283,0,0.03
991,0,0.058
365,0,0.026
15719,0,0.008
67843,0,0.016
63519,0,0.034
6903,0,0.02
31412,0,0
22176,0,0.05
6690,0,0.062
34163,1,0.046
18783,0,0.08
23551,0,0.03
5476,0,0.008
43771,1,0.034
4423,0,0.052
21372,0,0.002
54782,0,0.004
39642,0,0.04
25627,0,0.038
69857,0,0.1
49910,0,0.04
51758,0,0.104
17643,1,0.58
41230,0,0.038
69407,0,0.032
36497,0,0.006
18442,0,0.032
64513,0,0.044
14232,0,0.014
7245,0,0.012
11679,0,0.03
58596,0,0.004
67157,0,0.278
39600,1,0.056
55799,0,0
25316,1,0.64
34386,1,0.044
70594,0,0.138
1430,0,0
10854,0,0.164
64516,0,0.144
47861,0,0.18
58543,0,0.052
29646,0,0.008
65919,0,0.002
20740,0,0.036
72354,0,0.018
40962,0,0.796
65165,0,0.196
17918,0,0.078
67565,1,0.692
33473,0,0.012
23550,0,0
12871,0,0.01
71022,0,0.016
16039,0,0.082
4766,0,0.002
31119,0,0.922
56454,0,0.01
36303,0,0.002
70286,0,0.034
16034,0,0.002
68120,0,0.024
70144,1,0.062
50462,0,0.022
38300,0,0.026
40737,0,0.056
31555,0,0.302
39965,1,0.894
58456,1,0.088
64887,0,0.026
63066,0,0.016
21785,0,0
14996,0,0.032
16566,0,0.008
42539,0,0
43813,0,0.01
24366,0,0.006
18508,0,0.54
68751,0,0.064
6728,0,0
40294,0,0.02
12280,0,0.034
2982,0,0.01
45979,1,0.016
42154,0,0.03
64494,1,0.602
46622,1,0.028
62446,0,0.03
57410,0,0.022
8932,0,0.098
6685,1,0.11
37871,0,0.08
70733,0,0.058
64993,1,0.014
11604,0,0.102
61118,0,0.526
58591,0,0.012
55030,0,0.212
58623,0,0.128
38711,0,0.004
7138,0,0.08
59041,1,0.038
12632,0,0.304
57188,0,0.018
9997,0,0.022
28105,0,0.144
46470,0,0.036
14152,0,0.124
29545,0,0
66468,0,0.062
49620,0,0.03
5015,0,0.088
14525,1,0.014
53754,0,0
29452,0,0.01
30411,0,0.002
9926,0,0.168
649,0,0.442
36340,0,0.034
9050,0,0.014
29450,0,0
69802,0,0.06
47675,0,0.01
56167,0,0.01
60497,0,0.01
42887,0,0.008
25985,1,0.886
8427,0,0.026
35519,0,0.098
15007,0,0.016
52235,0,0.05
69822,0,0.026
28504,0,0.102
61351,1,0.01
71826,0,0.092
41570,0,0.006
33148,0,0.038
30341,0,0.034
57497,0,0
31816,0,0.006
35645,0,0.09
52094,0,0.008
47151,0,0.028
27455,0,0.118
48899,0,0.006
19444,0,0.02
10012,0,0.002
25998,0,0.008
55136,0,0.01
33905,0,0.002
10543,0,0.01
55317,0,0.076
6979,0,0.03
925,0,0.066
56626,0,0.092
64625,0,0.008
23138,0,0.016
37902,0,0.176
42867,0,0.076
72873,0,0.004
55505,0,0
49159,1,0.24
34910,0,0.064
17018,0,0.064
3452,0,0.052
8716,0,0.072
21013,1,0.898
10449,0,0.056
52738,0,0.008
47388,0,0.03
49108,0,0.114
48878,1,0.22
25435,0,0.12
7505,1,0.302
33115,1,0.066
30707,0,0.138
31601,0,0
4623,0,0.064
54395,0,0.004
43165,0,0.084
30771,0,0.292
20213,0,0.076
36255,0,0.018
13996,0,0.034
47224,0,0.072
40370,0,0.002
12105,0,0.128
57827,0,0.002
23370,0,0.036
3013,0,0.024
9129,0,0.002
20376,0,0.01
26575,0,0.004
64481,0,0.06
10900,0,0.052
47354,0,0.148
150,0,0.002
65996,0,0.03
68008,1,0.506
5365,0,0.036
70663,0,0.024
37204,0,0.038
23167,0,0.112
68114,0,0.27
60002,0,0.02
58538,0,0.01
22218,0,0.058
60274,1,0.01
63653,0,0.022
44898,0,0.03
19279,0,0.244
63178,0,0.006
55521,1,0
55220,0,0
30225,0,0.002
4945,0,0.11
36414,0,0.02
26236,0,0.006
26330,0,0.012
56126,0,0.002
6489,0,0.078
72055,0,0.032
67073,0,0.498
70519,0,0.006
1994,0,0.136
21918,0,0.002
34529,0,0.074
22272,0,0.05
43635,0,0.034
8867,0,0.204
4119,0,0.056
42667,0,0.018
18890,1,0.012
40234,0,0.018
33436,0,0.062
47858,1,0.17
57525,0,0.126
42737,0,0.058
28982,0,0.038
44533,0,0.152
24195,0,0.07
46429,0,0.038
27019,1,0.04
17125,0,0.184
28552,0,0.028
56078,1,0.024
49576,0,0.376
57169,0,0.022
46630,0,0.038
35165,0,0.004
23516,0,0.026
25956,0,0.032
71548,0,0.004
35109,1,0.05
21002,0,0.002
55244,0,0.018
2390,0,0.006
19942,0,0.118
30121,0,0
52829,0,0.008
51466,1,0.02
50312,0,0.142
43799,0,0.01
1323,0,0.098
14628,0,0.002
16353,0,0.142
43998,0,0.01
6840,0,0.018
7837,1,0.782
58021,0,0
29821,0,0.53
9756,0,0.178
69005,0,0.008
22201,0,0.004
49222,0,0.066
26963,0,0.016
39574,0,0.026
58465,0,0.108
22175,0,0.034
46720,0,0.386
69128,0,0.182
30754,0,0.11
36684,0,0.028
15770,0,0.02
51689,1,0.7
45875,0,0.004
59430,0,0.016
30294,0,0
40834,0,0.336
324,0,0.032
29786,0,0.862
54910,0,0.134
55124,0,0.232
45177,0,0.154
55146,0,0.08
21779,0,0.014
14457,0,0.01
37221,0,0.008
18854,0,0.008
15027,0,0.032
54364,0,0.054
64780,0,0.018
44905,0,0.012
36109,0,0.052
71233,0,0.004
60718,0,0.026
54077,0,0.008
60389,0,0.02
49187,1,0.686
15760,0,0.006
61150,0,0.024
16219,0,0.128
31839,0,0.086
40240,0,0.026
2403,0,0.056
23275,0,0.074
43468,0,0.036
57418,0,0.026
57953,0,0.038
37615,0,0.038
14809,0,0.07
46044,0,0.022
9318,1,0.01
2555,0,0.048
42248,0,0.008
16633,0,0.118
22491,0,0.004
40300,0,0.012
36875,1,0.036
44137,0,0.09
21111,0,0.002
11137,0,0
5351,0,0.066
33805,0,0.014
62551,0,0.044
68777,0,0.022
38475,0,0.004
52287,1,0.252
48693,0,0.286
40813,0,0.07
57958,1,0.758
33686,0,0.022
47343,0,0.088
69142,0,0.004
48266,0,0.018
28820,0,0.006
5014,0,0.016
35356,0,0.004
48259,0,0.034
33522,0,0.004
64976,0,0
37019,0,0.156
69919,0,0.012
45331,1,0.694
13808,0,0.14
53652,1,0.004
51633,0,0.056
41265,0,0.26
58958,0,0.088
39036,0,0
59775,0,0.006
30215,0,0.022
43579,0,0.144
57225,0,0.186
25803,1,0.068
47738,0,0.084
41163,0,0.004
24857,0,0.03
17308,0,0.006
42513,0,0.114
61971,0,0.07
14766,1,0.972
45977,0,0.044
23087,1,0.024
57542,0,0.058
619,0,0.028
58962,0,0.556
14682,0,0.012
30267,0,0
44824,0,0
48955,0,0.008
65122,0,0.008
35276,0,0
1378,0,0.008
26140,0,0.036
66188,0,0.026
69146,0,0.026
14851,0,0.088
18315,0,0.096
27540,0,0.174
33917,1,0.022
51243,0,0.196
56859,0,0.066
10494,0,0
3484,1,0.096
11414,0,0.002
12127,0,0
32203,0,0.008
55008,1,0.09
4296,0,0.102
52337,0,0.002
3485,0,0.006
67135,0,0.034
23063,0,0.054
15331,0,0.036
23297,1,0
58024,0,0.038
3658,1,0.038
6724,0,0.118
8841,1,0.028
32710,0,0.21
71721,1,0.82
51679,0,0.034
5616,0,0.042
12294,0,0.02
60445,1,0.234
43797,1,0.018
1305,1,0.012
11795,0,0.08
10621,0,0.018
36195,0,0.024
39606,0,0.012
71437,0,0.058
9496,0,0.004
67661,0,0.088
27363,1,0.128
68689,0,0.3
13277,0,0.016
60137,0,0.052
49215,0,0.008
18321,0,0.058
44547,0,0.054
20482,0,0.032
52061,0,0.008
60179,0,0.108
42430,0,0.01
65452,0,0.022
64827,0,0.044
25764,0,0.062
67694,0,0.024
54129,1,0.502
38322,0,0.014
16592,0,0.122
4167,0,0.1
30811,0,0.008
24286,0,0.076
33579,0,0.052
54813,0,0.026
62949,0,0.084
35178,0,0.004
61074,0,0.068
63140,1,0.086
71111,0,0.056
70326,1,0.002
68171,0,0.006
14224,0,0.242
12801,0,0
1467,0,0
67404,0,0.218
57582,0,0.026
26379,0,0.104
67653,0,0.014
59898,0,0.024
55937,0,0
68430,0,0
27464,0,0.328
63976,1,0.122
38531,1,0.236
31180,0,0.026
44381,1,0.01
23330,0,0.17
46124,0,0
30025,0,0.03
42721,0,0.046
40521,0,0.014
17590,0,0.042
61226,0,0.052
72755,0,0.004
55363,0,0
41103,0,0.002
47057,0,0.02
15821,0,0.016
54558,0,0.006
46130,0,0.008
39796,0,0
44420,0,0.022
7343,0,0.024
20242,0,0.05
72979,0,0.006
27602,0,0.022
53217,0,0.006
33782,0,0.406
66833,0,0.188
64668,0,0.044
22387,1,0.044
70296,0,0.05
67602,1,0.706
18872,0,0.032
6483,0,0.02
62832,0,0.108
65088,0,0.22
4077,0,0.01
16790,0,0.02
57662,0,0.142
72499,0,0.006
67456,1,0.244
62521,0,0.024
44950,0,0.004
21965,0,0.01
33935,0,0.02
13827,0,0.066
23919,0,0.176
11149,0,0.006
72677,0,0.138
57782,0,0.118
42444,0,0.004
44036,0,0.052
2050,0,0.006
8957,0,0.006
68500,0,0.024
9101,0,0.052
20669,0,0.034
52959,0,0
58341,0,0.008
19165,0,0.042
61662,0,0.112
66982,0,0.024
15416,0,0
30187,1,0.336
26527,0,0.21
1454,0,0.018
36509,0,0.044
4827,0,0.002
56793,0,0.01
41882,0,0.026
59523,0,0.032
3147,1,0.634
59424,0,0.094
34016,0,0.036
24236,0,0.028
23745,0,0.02
47954,0,0.164
60374,0,0.17
54168,0,0
15160,0,0.132
62642,0,0.012
18339,0,0.006
12382,0,0.108
28579,1,0.018
69535,0,0.114
38466,0,0.064
50288,1,0.058
12020,0,0.082
56058,1,0.024
53004,0,0.03
9304,0,0.268
39436,1,0.344
20947,0,0.05
33867,1,0.062
31134,0,0.03
53583,0,0.012
14695,0,0.02
57231,0,0.016
18689,0,0.006
12040,0,0.038
8554,0,0.116
16936,0,0.03
36184,0,0.05
9049,0,0.768
58694,0,0.244
68304,0,0.026
18354,0,0.008
37457,0,0.016
2173,0,0.012
8386,0,0.026
45526,0,0.048
28130,0,0.048
45725,1,0.144
44998,0,0.02
46118,0,0.256
18807,0,0.02
48374,0,0.012
19124,1,0
72124,1,0.888
7850,1,0.004
63951,0,0.008
16740,1,0.034
44629,0,0.022
52632,0,0.032
42985,0,0.01
3931,0,0.468
7750,0,0.012
44233,0,0.076
67230,1,0.566
16758,0,0.014
14857,0,0
56741,0,0.17
38454,1,0.256
39149,0,0.042
29366,0,0
38750,0,0.072
33296,0,0.022
42046,0,0.018
49533,0,0.136
9327,0,0.002
72518,0,0
50627,0,0.126
20350,1,0.104
49700,1,0.018
13451,1,0.046
319,1,0.032
25431,1,0.212
63296,0,0.126
20502,0,0.01
56734,0,0.002
55019,0,0.33
54156,0,0
35510,0,0.27
45908,0,0.012
20391,0,0.134
6975,0,0.014
43733,0,0
43818,0,0.122
19880,0,0.002
24971,0,0
64050,0,0.064
68002,0,0.016
7025,0,0.066
8811,0,0.044
28738,0,0
8536,0,0.004
55747,0,0.002
3354,0,0.002
17350,1,0.23
64335,0,0
27623,0,0.006
49496,0,0.062
71679,0,0.002
69684,0,0.078
10220,0,0.008
55360,0,0.046
55372,0,0
49724,0,0.152
3379,0,0.002
12557,1,0.048
26830,0,0.026
17537,0,0.012
3224,0,0.032
21271,0,0
13321,0,0.024
61412,0,0.032
65144,0,0.008
39567,0,0.01
26079,0,0.024
16713,0,0.024
64322,1,0.114
61768,0,0.02
26604,0,0.094
63200,0,0
19063,0,0.002
18911,1,0.126
71987,0,0.04
17384,0,0.212
49997,0,0.004
6390,0,0.052
11449,0,0.008
32087,0,0.102
66759,1,0.078
66187,0,0.178
15030,0,0.002
25920,0,0.006
63056,0,0.004
20696,0,0.06
13662,1,0.016
56009,0,0
2995,0,0.406
63971,0,0.014
61334,0,0.002
64024,0,0.154
49962,0,0.022
51141,0,0.052
11049,0,0.462
72476,0,0.044
7606,0,0.026
32144,0,0
32883,0,0.08
19232,0,0.086
49902,0,0.004
16401,0,0.06
26476,0,0.094
69376,0,0
32738,0,0.018
63201,0,0.016
36685,0,0.052
38169,0,0.054
46238,0,0.004
63818,0,0.11
7884,0,0.092
35520,0,0.09
65358,0,0.098
30182,0,0.016
6022,0,0.012
71823,0,0.108
5713,0,0.004
36882,0,0.036
26782,0,0.016
28926,0,0.072
30548,0,0.05
9286,0,0.036
38127,1,0.294
45960,0,0.012
26010,0,0.022
65432,0,0.03
30011,0,0.106
5807,0,0
27323,0,0.038
22383,0,0.298
50984,0,0.11
16182,0,0.074
28834,0,0.138
23568,0,0.034
26319,0,0.114
18851,1,0.03
3246,0,0.044
8979,0,0.056
2582,0,0
48991,1,0.69
67523,0,0.002
19487,0,0.19
72444,0,0.134
46780,0,0.004
2550,0,0.01
31306,0,0.002
2583,0,0
16394,0,0.032
50303,0,0.024
35303,0,0.048
35652,0,0.008
71176,1,0.056
68901,0,0.004
3280,0,0.018
3294,0,0.01
64365,0,0.01
16852,1,0.016
2765,0,0
30541,0,0.014
22246,0,0.082
16127,0,0
36223,0,0.012
36595,0,0.006
33393,0,0.038
66340,0,0.022
2787,0,0.026
60614,0,0.03
6755,0,0.21
46043,0,0
25780,1,0.904
23629,0,0.108
42803,0,0.1
43696,0,0.14
21227,0,0.13
22379,0,0.004
57048,0,0
56384,0,0.018
50258,0,0.068
56021,0,0
3386,0,0.02
70494,1,0.11
12393,0,0.264
26475,0,0.012
67901,0,0.324
65435,0,0.002
37654,0,0.204
35032,0,0.01
37672,0,0
10529,0,0.012
30191,0,0.064
41690,0,0.01
60955,0,0.132
34167,0,0.036
20967,0,0.006
400,0,0.052
69281,0,0.028
41311,0,0.02
44176,0,0.102
57020,0,0.014
40292,0,0.016
22723,0,0.002
8541,0,0.006
58839,0,0.01
24068,0,0.12
36159,0,0.026
65275,0,0
56492,0,0.016
71873,0,0.056
31981,0,0.026
71509,0,0.038
35349,0,0.048
4938,0,0.01
20032,0,0.024
72961,0,0.03
53746,0,0
5805,0,0.006
22940,0,0
55953,0,0
64390,0,0.02
59095,1,0.128
69179,0,0.08
68361,0,0.008
17372,0,0.076
33878,0,0.056
14282,1,0.02
6876,0,0.014
35778,0,0
63390,0,0.14
53065,0,0.038
28356,0,0.268
60557,0,0.038
15730,0,0.036
49632,0,0.094
46561,0,0.022
779,0,0.016
63466,0,0.006
50051,0,0.02
39252,0,0.008
61572,0,0.01
70831,1,0.762
41038,0,0.008
25857,0,0.03
44,0,0
69253,1,0.05
43914,0,0.03
2012,0,0.018
17720,0,0.136
71735,0,0.082
31916,0,0.01
69018,1,0.1
11979,0,0.024
67222,1,0.57
19934,0,0.012
31648,0,0
36664,0,0.106
45920,0,0.006
5878,0,0.088
56402,0,0.13
37086,0,0.004
29669,0,0.018
19274,0,0.016
36306,0,0.06
68281,0,0.096
64934,0,0.086
7160,0,0.238
69554,0,0.024
56824,0,0.122
26113,0,0.002
34211,0,0.154
56240,0,0.04
45,0,0.082
11654,0,0.008
11164,0,0.058
37920,0,0.012
68904,0,0
41577,0,0.036
41853,0,0.02
57310,0,0.132
47396,0,0.064
60345,0,0.084
61829,0,0.212
42402,0,0.01
17397,0,0.024
63311,0,0.434
52976,0,0.07
42025,0,0.122
4522,0,0.306
51767,0,0.046
22591,0,0.028
42775,0,0.042
17147,0,0.094
58036,0,0.03
38427,0,0.064
65428,0,0.01
6802,0,0.018
54945,0,0
64067,0,0.072
69115,0,0.062
66194,0,0.032
9979,0,0.038
24900,0,0.042
44290,0,0.01
65859,0,0.004
23069,0,0.012
72229,0,0.004
4238,0,0.008
30380,1,0.062
23454,0,0.052
404,0,0.032
50779,0,0.038
18369,0,0.242
35204,0,0.084
56983,0,0.004
52579,0,0.21
57584,1,0.764
36369,0,0
27020,0,0.006
19851,0,0.042
39818,1,0.838
57170,0,0.006
71688,0,0.036
2004,0,0.076
73004,0,0.012
64421,0,0.14
21957,1,0.012
15873,0,0.024
50729,0,0.092
66978,0,0.014
48649,0,0.114
47405,0,0.252
21443,0,0.004
61,0,0.124
56079,0,0.104
16551,0,0.018
231,1,0.054
24728,0,0.246
24380,0,0.002
1183,0,0.002
59432,0,0.028
41363,0,0.054
61654,0,0.03
13810,0,0.014
52794,0,0.072
37771,0,0.008
36487,0,0.056
16637,0,0.004
38037,1,0.14
53508,0,0.024
20222,0,0.314
40463,0,0.07
8192,0,0.034
40084,0,0.026
17793,0,0.062
12853,0,0
68625,0,0.016
72910,0,0.412
4954,0,0.016
12072,0,0.024
26479,0,0.088
50685,0,0.138
64139,0,0.028
14271,0,0.058
10119,0,0.026
22848,0,0.002
6237,0,0.008
41769,0,0.006
17618,0,0.066
18390,0,0.062
69220,0,0.012
54935,0,0
13272,0,0.108
5321,0,0.042
60635,0,0.022
14409,0,0.002
6699,0,0.02
40392,0,0.146
24684,0,0.004
39658,0,0
17664,0,0.084
46065,0,0.046
18757,0,0.016
31328,0,0
18745,0,0.04
20407,0,0.166
70,0,0.018
43969,0,0.04
6184,0,0.02
24058,0,0.008
49190,0,0.02
49078,0,0.002
61912,0,0.012
515,0,0.01
10733,0,0.004
19715,0,0.01
21842,0,0.214
1480,1,0.842
3433,0,0
16476,0,0.07
16951,0,0.038
30063,0,0.002
41984,1,0.204
24919,0,0.012
67860,0,0.036
25123,1,0.008
39580,0,0.042
20243,0,0.06
29770,0,0.02
20720,0,0.044
3371,0,0
49872,0,0
66956,0,0.004
67206,0,0.284
2450,0,0
15297,0,0.03
8674,0,0
69844,0,0
61795,0,0.04
54443,0,0
14335,0,0
62455,0,0.018
68166,0,0.004
45242,0,0.044
10955,0,0.916
47648,0,0.028
50577,0,0.018
23907,0,0.018
49179,1,0.736
36927,0,0.02
59094,0,0.166
60576,0,0
55073,0,0.004
44514,0,0.118
20936,0,0.072
41216,0,0.068
46884,1,0.186
44286,1,0.096
43469,0,0.126
24180,0,0.068
61665,0,0.014
8310,0,0.104
38947,0,0.032
29613,0,0.018
40858,0,0.006
72426,0,0.014
19192,0,0.014
16054,0,0.036
35926,0,0.004
1135,0,0.014
54334,0,0.012
62668,0,0.112
61009,0,0.048
66959,0,0.006
68942,0,0.058
22325,0,0.082
45975,0,0.002
6260,0,0
46774,0,0.006
58078,0,0.056
36801,0,0.028
28464,0,0.058
22487,0,0.064
27138,0,0.014
34693,0,0.18
48022,0,0.04
7499,1,0.03
60420,0,0.038
23220,0,0.076
12249,0,0.226
48610,0,0.09
32863,0,0.066
67784,0,0.032
29404,0,0.116
21424,0,0
1772,0,0.244
36836,0,0.04
24793,0,0.126
19867,0,0.03
6591,0,0.076
8557,0,0.174
42532,0,0.038
21421,0,0.016
21038,0,0.232
1136,1,0.764
30094,0,0
15262,0,0.004
63898,0,0
26338,0,0.008
35739,0,0.01
68836,0,0.016
18597,0,0.098
35417,0,0.01
33928,0,0.032
13849,0,0.002
71544,0,0.002
59335,1,0.036
52355,0,0.116
33520,0,0.022
31013,0,0.012
13415,0,0.054
35702,0,0.074
12627,0,0.006
42111,0,0.106
6882,1,0.104
59638,0,0.016
9605,0,0.074
68803,0,0.408
52038,0,0.008
55043,0,0.004
13043,0,0.006
15769,0,0.016
990,0,0.022
59471,0,0.032
51040,0,0.086
14962,0,0.03
47425,1,0.05
11636,0,0.012
57824,0,0.062
62562,0,0.018
23304,0,0.03
56307,0,0.07
69231,0,0.106
10763,0,0.052
34657,0,0.002
40474,1,0.01
69843,0,0
21420,0,0
55843,0,0.03
14541,1,0.032
12081,0,0.002
58511,0,0.052
64830,0,0.09
42982,0,0.028
58617,0,0.218
50286,0,0.044
58931,0,0.012
12633,0,0.018
63834,0,0.004
58700,0,0.296
38100,0,0.054
57736,0,0.116
21459,0,0.156
57294,0,0.004
3178,1,0.104
5881,0,0.02
47045,0,0.14
19481,0,0.02
15587,0,0.01
